content,label
键盘是不是加个3dtouch就不会误触了？[嗑瓜子],3
可以上方是同花顺电脑版，下方手写笔软件手写吗,3
所以说，喜欢平板电脑二合一的。为什么不选幻x。差不多的重量，更便宜，性能不在一个参考系,2
这不是排泄物是什么,0
挺好的，这电脑适合扇风，晚上热了，折叠开电脑扇风[辣眼睛][doge]，还适合压五六桶泡面。,1
这个实际体验是类似传统windows系统还是一个超大号平板？,3
有没有人省流一下性能？,3
诶不是，那中间的折叠痕迹会不会很明显啊,3
真有人买这个东西吗，买来干嘛？？？,2
有没有人能测一下金融投资软件的兼容情况和使用舒适度啊,3
遥遥领先[星星眼],3
建议叫折叠平板，防止有人真把它当电脑了,2
价格不谈，真的帅,5
创世+vp还是更喜欢实用一点的，折叠屏对我来说吸引力不大,3
这个在国补里算电脑还是算平板啊？,3
能打炉石吗,3
"[辣眼睛]怪我穷了
我有一台MATEBOOK E，其实用处就是有时候看看PDF文件，偶尔文字处理，看看视频，玩玩游戏（双点医院、足球经理、泰坦之旅啥的）。
玩大型游戏我有专门的台式电脑
笔记本主要需求就是轻便，因为工作时文字居多，加上偶尔出差需要带走，顺带能玩玩游戏酒店无聊可以消遣下。
这个本是真喜欢",4
人自己说的性能出色,3
有钱人的玩具，平板风味的笔记本[笑哭],2
评论区这帮玩意也就拿“新系统”做借口了，MacOS和Windows诞生的年代也能满足当年人们的需求，现在这个都不能满足日常办公的需求被他们叫做了“开放”，天天也就会给别家用户泼脏水，说别家用户“攻击”了（退而求其次，华为宣传的时候不碰瓷别家系统，不就不会被嘲讽了吗）,1
我想知道触屏会留有指纹吗，我用三折叠每天都要用磨砂布擦好几次，不然屏幕有点浑浊感,3
@小白测评 测评，能不能出一期小米6sPro教程，对于性能和桌面系统优化，还有散热,3
"哪都好,确实牛皮,就是贴到屏幕的键盘绷不住,作成外接的多好,这折叠一横尺寸超大,.",4
性能测试呢？,3
，。。额,3
一群哈急人，外强中干，伪逻辑套是套的，黑神话也不能在龙芯平台运行，但不敢冲龙芯，只敢冲华为，暴露了虚伪的本质[嗑瓜子],2
能接鼠标吗,3
你说的对但是屏幕上的盲键更难蹦,2
上次听到评价电脑不说参数不说性能不说续航，还是我多年前去电脑城的时候了。,1
两万多的笔记本连正常的热门网游都玩不了的性能这合理吗，手机的骁龙八至尊的性能都能玩3A大作[doge],1
这个虚拟键盘能做到实体键盘盲打的效果吗？,3
柔性推广/品牌合作,3
那么多种屏幕形态，每个屏幕形态还分两三种逻辑分辨率，软件适配的过来吗,2
想看跑分测评[doge],2
感觉这电脑很适合当便携屏[喜极而泣]，不过这个价格不会有人拿来当显示器用吧,3
终于见到皇帝的金锄头了,2
鲁大师跑一个,3
首先这不是新形态，只是新系统,3
为啥我在应用商店没有搜到酷安？[笑哭],3
赶个晚集[滑稽]云享社给鸿蒙PC做了一些适配，但应该还没发，就是基本简单的适配（另一套UI，尽量减少一定的页面跳转）。,3
导购大师,2
这不就一平板吗,2
侧载是哪一期，没找到,3
轻办公 2 万多的电脑 不选 mac 这么小众的需求[笑哭],2
用的什么芯片，是麒麟X90吗？,3
吊打华硕[嗑瓜子],2
我觉得这都算折叠屏最实用的应用了,2
有的弹幕是真唐啊,1
怎麽都没有说续航如何，或跑分结果的？,3
虽然，但是2w多啊,2
白叔，能不能来一期各家散热器的游戏模式对比，就比如像最具代表的的一加的X模式,3
这个和applev比哪个更有创新,3
啥时候出三折叠笔记本？,3
糇有种重新定义万物的冲动，而且完全是看糇的喜好，而不是靠事实来定义,1
做到苹果做不到的事情，很棒,5
系统挺好，就是硬件不得行,3
当你在犹豫的时候，你就已经不是它的用户了。,3
这价格才机盖的一半？ 简直不要太有性价比好吗？,5
折叠的那个有点重,2
不错 不错 计划买两个平板 一个红魔3pro 一个matebook fold,5
国家支持一下呗 各大党政机关人手配发一台,2
哇唔(´∇｀),4
"很未来,不现在,炫技产品",3
鸿蒙电脑能右键吗？,3
高效,4
"拿这电脑和华硕ROG对比的是不是打游戏打傻了？
我拿这电脑跟客户演示方案，客户都能跟我互动的很开心。
我拿游戏本去和客户讲方案，客户：你跟我玩呢？[微笑]",4
你是因为刚买觉得还不错。。。我特么用了快7年了，今年还是没忍住给撤掉了。。。用了这么多年我都没习惯macos的操作习惯，还是被win绑定太深了,3
4000块钱能买到轻薄本？？？,3
这款产品，对于我来说肯定不太行，主要是清理绿化带效率太低,2
触控板进度条，亮度，音量，最小号，关闭窗口没有了，以后回家么[大哭][大哭][大哭],2
bro我想看的防误触演示是打字的时候手指尖碰到的演示，不是整个手搭上去的演示[笑哭]怎么粉丝多一点的都是这样[笑哭],2
开始了，又是这种统一时间点发商单。,2
哇塞，超好奇MateBook Fold非凡大师新系统感受😜。好奇操作能否更便捷，交互有无惊喜，期待体验奇妙感觉😜。,3
这么说吧，能用vscode吗[doge_金箍]？,2
为什么不出一台折叠平板。在大平板和小平板来回切换使用,3
华子还是有钱。养活了b站生态圈,3
哈哈大笑[鼓掌],3
"被国产系统折磨的公职人员来报道下？[翻白眼]
HW这玩意确定不是超大号平板？",1
笔记本风味平板[笑哭],2
能玩腾讯全家桶吗？比如cf，逆战，LOL啥的,3
评论区懂不懂触控的意义！,3
要是能够dp-in就好了,3
虚拟机可以后台运行吗,3
人机引战。[无语],1
是的，过去我们想拖动一个窗口，有一个动作是（前边忘了，中间忘了，后面忘了），其实他很有啥[初音未来_大笑][初音未来_大笑][初音未来_大笑],2
特意去掏鲍搜了一下，还是那个没认清自己最大缺点的华为[笑哭],1
"为啥总是有人想用超薄本玩3A游戏,,是不懂,还就是刚",3
感觉就是秀肌肉的，两三万的电脑轻度办公，只适合有钱人看股票吧,3
别的不说，折叠屏很适合轻薄本，估计十年后市面上轻薄本会有大量折叠屏,5
看了看评论，我有个想法：“建议也别搞什么自己的电脑系统了，win不让用就不用呗，不如直接放弃电脑业务得了”,2
交互确实牛笔,5
华为--米殖专杀专杀,1
不是，产品好不好不清楚，但真有弹幕写着轻薄本玩不了游戏这种弹幕属实整笑了[大笑][大笑][大笑],3
f和j位置是否有凸点，否则怎么盲打,3
这产品只能看会不会有后续的项目升级，从鸿蒙层面来说确实进步了，但价格也确实只能是一些“目标”人群购买。,3
真的交互遥遥领先！就看生态能不能做好了！,5
人类最高杰作，华人之光[doge],2
鸿蒙系统是很不错，但这玩意诟病的是打字体验，真的太差劲了，根本没法盲打,2
等二代了，主要是虚拟键盘看别人演示有延迟是最蚌埠住的。,2
云视听音量，没有做响度均衡。听了个寂寞,2
能用swapface吗,3
很棒的产品,5
视频里提到的“5代华为”侧载教程在哪？没搜到。,3
想起周星驰的段子：乞丐中的霸主、卧底中的指挥官[笑哭],2
两万的电脑性能玩4399赛尔号吗？,2
LKS图一乐系列,3
穷逼才会天天喊性价比[嗑瓜子],1
"有人说大平板，有人也急着反驳。说说我的意见吧，以前平板只是纯粹的娱乐设备。但现在的实际情况是，平板有一块相当可用的磁吸键盘+触控板，本身有着大约10W的性能释放，还有13寸左右的屏幕。这样一台设备，本身就不应该和PC的用途产生巨大的鸿沟。要知道，在两三年前，1kg笔记本还是按照15W TDP来进行设计的。而当时的15W X86性能根本打不过现在的10W ARM。所以平板性能其实完全是够了的。我觉得真正的问题，是厂家不愿意去做平板=笔电的这个功能，比如你说ipadpro里面的M1就比air里的M1弱特别多吗？其实轻办公的时候，这俩功耗都差不多。那苹果为什么不给平板用mac系统呢？甚至ios都是ipad版本。这个问题，放在华为这里也是同理。为什么，matepad pro这种，不能开放PC UI的切换呢？实际上各位也发现了，matepad pro上面就可以跑中望CAD，WPS PC版这种东西，而鸿蒙PC版，除了这些软件，也是平板手机那一堆APP。既然如此，为什么要把PC和平板还分这么开？

要我说，当代旗舰平板本身就和笔记本没有特别的差别了。就应该是一样的。平板模式，应该是一种类似于小白用户的模式，给不想折腾的人用。而对于其他的，把平板当做办公工具之一的人群来说，平板则更应该往PC的方向去靠拢。",3
适配软件生态是一个漫长且艰难的过程，华为只能不断推出产品才能拉动适配，不能闭着门永远做不好,4
评论区还在说能不能干这能不能干那的，你就算想买一个满足需求的电脑你也不会花大几万买电脑啊，也就是从价格来说大多数人是可以不用看这个产品的,3
不知道什么时候能把Windows的股票期货交易的一系列软件按照原本pc端差不多的功能弄到鸿蒙pc上，在进行去繁为简的优化就好了，国内外各种品种交易群体可是大有人在，鸿蒙真可以把这方面给完善了。,3
建议以后用拼音，打造成奢侈品,2
蒸镀的屏幕几米长呢，切成小块的，屏幕做不大主要是控制IC和电源管理有影响吧,3
谁能把张祥前引荐给丘成桐、杨振宁、丁肇中、雷军、任正非等人？天才们加油去完善爱因斯坦的相对论、量子场论，应用超高等外星人科技和张祥前的《统一场论》、人工场技术，用零质量原理造出光速飞碟实现宇宙中瞬移、彻底解决人类的智慧、生老病死及一切问题，全面取代马斯克的产业，将刘慈欣的《三体》垫在脚下，站在丘成桐、杨振宁、施一公等人的肩膀上，掀翻标准粒子模型和超弦理论等理论，让我们大步前进成为跨星际文明。,3
【电脑】？😁,2
白哥，数位屏能测评一番否？,3
玩具龙出啥事了吗？我看有人在弹幕🐎,3
看到评论区多数都在骂，就说明方向对了,4
莫引战啊，华为和小米都是十分优秀的民族企业，不要去踩一捧一  任何企业的任何产品都有自己的优劣 按照自己的需求去取舍去选择就可以,4
关于这个话题，我觉得复杂的问题往往需要多维度的思考。,3
有 hdmi 接口吗？,3
